,,,,,,,,,,,,,,," 863,555,008.10 ",,,,,,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_Ironman EP.2,IRONMAN Project_EP.2,,,,Apr-24,SHAREPPT1,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_Ironman EP.2,IRONMAN Project_EP.2,,,,May-24,SHAREPPT1,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_Ironman EP.2,IRONMAN Project_EP.2,,,,Jun-24,SHAREPPT1,D1602,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_Ironman EP.2,IRONMAN Project_EP.2,,,,Jul-24,SHAREPPT1,D1602,2024,16776024.67,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_Ironman EP.2,IRONMAN Project_EP.2,,,,Aug-24,SHAREPPT1,D1602,2024,16776024.67,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_Ironman EP.2,IRONMAN Project_EP.2,,,,Sep-24,SHAREPPT1,D1602,2024,16776024.67,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_Ironman EP.2,IRONMAN Project_EP.2,,,,Oct-24,SHAREPPT1,D1602,2024,39144057.33,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_Ironman EP.2,IRONMAN Project_EP.2,,,,Nov-24,SHAREPPT1,D1602,2024,39144057.33,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1602,Production Excellence,,SHAREPPT1,,,Dummy_Ironman EP.2,IRONMAN Project_EP.2,,,,Dec-24,SHAREPPT1,D1602,2024,39144056.33,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,Dummy_I&PD17,Other machinery project,,,,Mar-24,SHARE,D1601,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,Dummy_I&PD17,Other machinery project,,,,Apr-24,SHARE,D1601,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,Dummy_I&PD17,Other machinery project,,,,May-24,SHARE,D1601,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,Dummy_I&PD17,Other machinery project,,,,Jun-24,SHARE,D1601,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,Dummy_I&PD17,Other machinery project,,,,Jul-24,SHARE,D1601,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,Dummy_I&PD17,Other machinery project,,,,Aug-24,SHARE,D1601,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,Dummy_I&PD17,Other machinery project,,,,Sep-24,SHARE,D1601,2024,260000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,Dummy_I&PD17,Other machinery project,,,,Oct-24,SHARE,D1601,2024,30000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,Dummy_I&PD17,Other machinery project,,,,Nov-24,SHARE,D1601,2024,200000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,Dummy_I&PD17,Other machinery project,,,,Dec-24,SHARE,D1601,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,2326058M,IRONMAN Project_EP.1,,,,Mar-24,SHARE,D1601,2024,0,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,2326058M,IRONMAN Project_EP.1,,,,Apr-24,SHARE,D1601,2024,3321858.333,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,2326058M,IRONMAN Project_EP.1,,,,May-24,SHARE,D1601,2024,3321858.333,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,2326058M,IRONMAN Project_EP.1,,,,Jun-24,SHARE,D1601,2024,3321858.333,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,2326058M,IRONMAN Project_EP.1,,,,Jul-24,SHARE,D1601,2024,3533333.333,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,2326058M,IRONMAN Project_EP.1,,,,Aug-24,SHARE,D1601,2024,3533333.333,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,2326058M,IRONMAN Project_EP.1,,,,Sep-24,SHARE,D1601,2024,3533333.333,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,2326058M,IRONMAN Project_EP.1,,,,Oct-24,SHARE,D1601,2024,0,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,2326058M,IRONMAN Project_EP.1,,,,Nov-24,SHARE,D1601,2024,0,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1601,I&PD and Innovation,,SHARE,,,2326058M,IRONMAN Project_EP.1,,,,Dec-24,SHARE,D1601,2024,0,2023,PPT1,2326,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD01,3D Printing machine (replacement),,,,Mar-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD01,3D Printing machine (replacement),,,,Apr-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD01,3D Printing machine (replacement),,,,May-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD01,3D Printing machine (replacement),,,,Jun-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD01,3D Printing machine (replacement),,,,Jul-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD01,3D Printing machine (replacement),,,,Aug-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD01,3D Printing machine (replacement),,,,Sep-24,SHARE,D1204,2024,4500000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD01,3D Printing machine (replacement),,,,Oct-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD01,3D Printing machine (replacement),,,,Nov-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD01,3D Printing machine (replacement),,,,Dec-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD02,Backup for critical machine (Ultrasonic + Electro polishing),,,,Mar-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD02,Backup for critical machine (Ultrasonic + Electro polishing),,,,Apr-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD02,Backup for critical machine (Ultrasonic + Electro polishing),,,,May-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD02,Backup for critical machine (Ultrasonic + Electro polishing),,,,Jun-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD02,Backup for critical machine (Ultrasonic + Electro polishing),,,,Jul-24,SHARE,D1204,2024,150000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD02,Backup for critical machine (Ultrasonic + Electro polishing),,,,Aug-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD02,Backup for critical machine (Ultrasonic + Electro polishing),,,,Sep-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD02,Backup for critical machine (Ultrasonic + Electro polishing),,,,Oct-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD02,Backup for critical machine (Ultrasonic + Electro polishing),,,,Nov-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD02,Backup for critical machine (Ultrasonic + Electro polishing),,,,Dec-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD03,Enhance PM dimensioning accurately,,,,Mar-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD03,Enhance PM dimensioning accurately,,,,Apr-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD03,Enhance PM dimensioning accurately,,,,May-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD03,Enhance PM dimensioning accurately,,,,Jun-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD03,Enhance PM dimensioning accurately,,,,Jul-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD03,Enhance PM dimensioning accurately,,,,Aug-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD03,Enhance PM dimensioning accurately,,,,Sep-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD03,Enhance PM dimensioning accurately,,,,Oct-24,SHARE,D1204,2024,15000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD03,Enhance PM dimensioning accurately,,,,Nov-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD03,Enhance PM dimensioning accurately,,,,Dec-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD05,Rofin (laser welding machine) -Sampleline,,,,Mar-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD05,Rofin (laser welding machine) -Sampleline,,,,Apr-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD05,Rofin (laser welding machine) -Sampleline,,,,May-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD05,Rofin (laser welding machine) -Sampleline,,,,Jun-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD05,Rofin (laser welding machine) -Sampleline,,,,Jul-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD05,Rofin (laser welding machine) -Sampleline,,,,Aug-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD05,Rofin (laser welding machine) -Sampleline,,,,Sep-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD05,Rofin (laser welding machine) -Sampleline,,,,Oct-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD05,Rofin (laser welding machine) -Sampleline,,,,Nov-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD05,Rofin (laser welding machine) -Sampleline,,,,Dec-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD06,Software Casting Simulation,,,,Mar-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD06,Software Casting Simulation,,,,Apr-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD06,Software Casting Simulation,,,,May-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD06,Software Casting Simulation,,,,Jun-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD06,Software Casting Simulation,,,,Jul-24,SHARE,D1204,2024,4000000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD06,Software Casting Simulation,,,,Aug-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD06,Software Casting Simulation,,,,Sep-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD06,Software Casting Simulation,,,,Oct-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD06,Software Casting Simulation,,,,Nov-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD06,Software Casting Simulation,,,,Dec-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD07,Software Cinema 4D for Rendering - 2x perpetual license,,,,Mar-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD07,Software Cinema 4D for Rendering - 2x perpetual license,,,,Apr-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD07,Software Cinema 4D for Rendering - 2x perpetual license,,,,May-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD07,Software Cinema 4D for Rendering - 2x perpetual license,,,,Jun-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD07,Software Cinema 4D for Rendering - 2x perpetual license,,,,Jul-24,SHARE,D1204,2024,275708,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD07,Software Cinema 4D for Rendering - 2x perpetual license,,,,Aug-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD07,Software Cinema 4D for Rendering - 2x perpetual license,,,,Sep-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD07,Software Cinema 4D for Rendering - 2x perpetual license,,,,Oct-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD07,Software Cinema 4D for Rendering - 2x perpetual license,,,,Nov-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD07,Software Cinema 4D for Rendering - 2x perpetual license,,,,Dec-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD08,Software Rhino (Upgrade),,,,Mar-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD08,Software Rhino (Upgrade),,,,Apr-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD08,Software Rhino (Upgrade),,,,May-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD08,Software Rhino (Upgrade),,,,Jun-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD08,Software Rhino (Upgrade),,,,Jul-24,SHARE,D1204,2024,592760,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD08,Software Rhino (Upgrade),,,,Aug-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD08,Software Rhino (Upgrade),,,,Sep-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD08,Software Rhino (Upgrade),,,,Oct-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD08,Software Rhino (Upgrade),,,,Nov-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD08,Software Rhino (Upgrade),,,,Dec-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD09,Software Solidworks Engineering package - 1y subscription,,,,Mar-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD09,Software Solidworks Engineering package - 1y subscription,,,,Apr-24,SHARE,D1204,2024,380000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD09,Software Solidworks Engineering package - 1y subscription,,,,May-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD09,Software Solidworks Engineering package - 1y subscription,,,,Jun-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD09,Software Solidworks Engineering package - 1y subscription,,,,Jul-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD09,Software Solidworks Engineering package - 1y subscription,,,,Aug-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD09,Software Solidworks Engineering package - 1y subscription,,,,Sep-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD09,Software Solidworks Engineering package - 1y subscription,,,,Oct-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD09,Software Solidworks Engineering package - 1y subscription,,,,Nov-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD09,Software Solidworks Engineering package - 1y subscription,,,,Dec-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD10,Software Z-Brush (Upgrade) - perpetual license (all CAD team),,,,Mar-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD10,Software Z-Brush (Upgrade) - perpetual license (all CAD team),,,,Apr-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD10,Software Z-Brush (Upgrade) - perpetual license (all CAD team),,,,May-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD10,Software Z-Brush (Upgrade) - perpetual license (all CAD team),,,,Jun-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD10,Software Z-Brush (Upgrade) - perpetual license (all CAD team),,,,Jul-24,SHARE,D1204,2024,1049664,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD10,Software Z-Brush (Upgrade) - perpetual license (all CAD team),,,,Aug-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD10,Software Z-Brush (Upgrade) - perpetual license (all CAD team),,,,Sep-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD10,Software Z-Brush (Upgrade) - perpetual license (all CAD team),,,,Oct-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD10,Software Z-Brush (Upgrade) - perpetual license (all CAD team),,,,Nov-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD10,Software Z-Brush (Upgrade) - perpetual license (all CAD team),,,,Dec-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD11,Spare part 3D printing,,,,Mar-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD11,Spare part 3D printing,,,,Apr-24,SHARE,D1204,2024,200000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD11,Spare part 3D printing,,,,May-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD11,Spare part 3D printing,,,,Jun-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD11,Spare part 3D printing,,,,Jul-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD11,Spare part 3D printing,,,,Aug-24,SHARE,D1204,2024,400000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD11,Spare part 3D printing,,,,Sep-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD11,Spare part 3D printing,,,,Oct-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD11,Spare part 3D printing,,,,Nov-24,SHARE,D1204,2024,300000,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD11,Spare part 3D printing,,,,Dec-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD12,YASUI (Compression moulding) x10- Sampleline,,,,Mar-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD12,YASUI (Compression moulding) x10- Sampleline,,,,Apr-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
D1204,Product Prototyping & Samples Development,,SHARE,,,Dummy_I&PD12,YASUI (Compression moulding) x10- Sampleline,,,,May-24,SHARE,D1204,2024,0,2024,PPT1,Dumm,F1_2024_Mar,On Planned,,
